ein,name,careofname,address,city,state,zipcode,exemption_number,subsection_code,affiliation_code,classification_codes,ruling_date,deductibility_code,foundation_code,activity_codes,organization_code,exempt_organization_status_code,tax_period,asset_code,income_code,filing_requirement_code,pf_filing_requirement_code,accounting_period,asset_amount,income_amount,revenue_amount,ntee_code,sort_name,created_at,updated_at,data_source,raw_ntee_code,subseccd,sub_name,strein,ntee_letter
900166428,United Airlines Pilot Retiree Health Account Plan,% MATRIX TRUST CO,PO BOX 6649,Chicago,IL,60680-6605,0,9,3,1000,2015-05-01,2,0,000000000,2,1,2023-12-01,9,9,1,0,12,767227383.0,317073927.0,296071385.0,Y44,,2023-05-09T20:35:10.408Z,2025-11-18T01:41:03.615Z,current_2025_11_18,Y44,9,United Airlines Pilot Retiree Health Account Plan,90-0166428,Y
370635502,Protestant Memorial Medical Center,,4500 MEMORIAL DR,Belleville,IL,62226-5399,3844,3,9,1000,2002-03-01,1,12,150000000,5,1,2015-12-01,9,9,2,0,12,,,,E21,,2023-05-09T20:29:40.575Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E21,3,Protestant Memorial Medical Center,37-0635502,E
362971864,Greater Chicago Food Depository,% GREA,4100 W ANN LURIE PL,Chicago,IL,60632-2692,0,3,3,2000,1978-10-01,1,15,603560000,1,1,2024-06-01,9,9,1,0,6,222053390.0,314061299.0,275870292.0,K31Z,,2023-05-09T20:29:23.000Z,2025-11-18T01:38:55.197Z,current_2025_11_18,K31Z,3,Greater Chicago Food Depository,36-2971864,K
362604009,Ottawa Regional Hospital & Healthcare Center,% MICHELE KONIEWICZ,124 SW ADAMS ST,Peoria,IL,61602-1308,0,3,3,1000,1967-01-01,1,12,150000000,1,1,2024-09-01,9,9,1,0,9,221715458.0,271967134.0,269630169.0,E220,Osf Saint Elizabeth Medical Center,2023-05-09T20:29:21.803Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E220,3,Ottawa Regional Hospital & Healthcare Center Osf Saint Elizabeth Medical Center,36-2604009,E
363279680,Lurie Childrens Medical Group Inc,% CHILDRENS HOSPITAL OF CHICAGO,225 E CHICAGO AVE BOX 269,Chicago,IL,60611-2991,0,3,3,1000,1988-11-01,1,12,603000000,1,1,2024-08-01,8,9,1,0,8,26998201.0,267533084.0,267533084.0,E20,,2023-05-09T20:29:25.402Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E20,3,Lurie Childrens Medical Group Inc,36-3279680,E
363332852,Gottlieb Community Health Services Corporation,,701 W NORTH AVE,Melrose Park,IL,60160-1612,0,3,3,1000,2018-08-01,1,12,179000000,1,1,2024-06-01,9,9,1,0,6,1860368785.0,254563946.0,254555052.0,E22,,2023-05-09T20:29:26.173Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E22,3,Gottlieb Community Health Services Corporation,36-3332852,E
362170155,Morris Hospital,% MARK STEADMAN,150 W HIGH ST,Morris,IL,60450-1463,0,3,3,1000,1938-03-01,1,12,150000000,1,1,2023-12-01,9,9,1,0,12,356987047.0,253720350.0,251081834.0,E220,Morris Hospital& Healthcare Centers,2023-05-09T20:29:20.491Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E220,3,Morris Hospital Morris Hospital& Healthcare Centers,36-2170155,E
366112087,Columbia College Chicago,,600 S MICHIGAN AVE,Chicago,IL,60605-1900,0,3,3,2000,1943-01-01,1,11,046030000,1,1,2024-08-01,9,9,1,0,8,476636857.0,342394843.0,250712341.0,B42,,2023-05-09T20:29:38.534Z,2025-11-18T01:39:01.266Z,current_2025_11_18,B42,3,Columbia College Chicago,36-6112087,B
850682363,Carle Bromenn Medical Center,% DENNIS HESCH EXEC VP & CFO,611 W PARK ST,Urbana,IL,61801-2529,0,3,3,1000,2020-10-01,1,12,000000000,1,1,2023-12-01,9,9,1,0,12,68938847.0,250612613.0,250612613.0,E20,,2023-05-09T20:34:24.208Z,2025-11-18T01:40:48.284Z,current_2025_11_18,E20,3,Carle Bromenn Medical Center,85-0682363,E
203668110,One Acre Fund,% GIDEON MAINA,2070 GREEN BAY RD STE 183,Highland Park,IL,60035-2412,0,3,3,1000,2006-01-01,1,15,000000000,1,1,2024-12-01,9,9,1,0,12,287046153.0,250069441.0,248204612.0,Q30,,2023-05-09T20:26:26.447Z,2025-11-18T01:37:53.962Z,current_2025_11_18,Q30,3,One Acre Fund,20-3668110,Q
364241970,Noble Network Of Charter Schools,% CONSTANCE JONES,1 N STATE ST,Chicago,IL,60602-3302,0,3,3,2000,1999-03-01,1,11,000000000,1,1,2024-06-01,9,9,1,0,6,268563864.0,266868684.0,238788253.0,B24,,2023-05-09T20:29:33.428Z,2025-11-18T01:38:58.133Z,current_2025_11_18,B24,3,Noble Network Of Charter Schools,36-4241970,B
371887329,Hunter Family Foundation,,50 E WASHINGTON ST STE 400,Chicago,IL,60602-2100,0,3,3,1000,2018-09-01,1,4,000000000,1,1,2023-12-01,9,9,0,1,12,287347113.0,279325916.0,,T20,,2023-05-09T20:29:48.177Z,2025-11-18T01:39:04.098Z,current_2025_11_18,T20,3,Hunter Family Foundation,37-1887329,T
371110690,Memorial Health System,% MEMORIAL HEALTH SYSTEM,701 N 1ST ST,Springfield,IL,62781-0001,5670,3,6,1000,2010-04-01,1,17,000000000,1,1,2024-09-01,9,9,1,0,9,619582206.0,337259915.0,226754645.0,E21,Memorial Health,2023-05-09T20:29:42.426Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E21,3,Memorial Health System Memorial Health,37-1110690,E
370661494,Bradley University,,1501 W BRADLEY AVE,Peoria,IL,61625-0001,0,3,3,2000,1951-08-01,1,11,030000000,1,1,2024-05-01,9,9,1,0,5,716974561.0,234174780.0,226430743.0,B430,,2023-05-09T20:29:40.716Z,2025-11-18T01:39:01.266Z,current_2025_11_18,B430,3,Bradley University,37-0661494,B
362167761,Jewish Federation Of Metropolitan Chicago,,30 SOUTH WELLS STREET 4049,Chicago,IL,60606-5054,0,3,3,7000,1949-09-01,1,15,059029000,1,1,2024-06-01,9,9,1,0,6,1063823080.0,228394718.0,219098638.0,T700,,2023-05-09T20:29:20.421Z,2025-11-18T01:38:52.395Z,current_2025_11_18,T700,3,Jewish Federation Of Metropolitan Chicago,36-2167761,T
362597741,Community And Economic Development Association Of Cook County Inc,% CEDA FINANCE OFFICE,567 W LAKE ST STE 1200,Chicago,IL,60661-1405,0,3,3,1000,1966-11-01,1,15,566000000,1,1,2024-06-01,9,9,1,0,6,60434543.0,215180403.0,215179806.0,S20,,2023-05-09T20:29:21.803Z,2025-11-18T01:38:55.197Z,current_2025_11_18,S20,3,Community And Economic Development Association Of Cook County Inc,36-2597741,S
362183812,Rush Oak Park Hospital Inc,% ANNE MURPHY,520 S MAPLE AVE,Oak Park,IL,60304-1022,0,3,3,1000,2014-07-01,1,12,000000000,1,1,2024-06-01,9,9,1,0,6,195564928.0,240664114.0,209400955.0,E20,,2023-05-09T20:29:20.695Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E20,3,Rush Oak Park Hospital Inc,36-2183812,E
370662561,Anderson Hospital,% PATRICK GARVEY,6800 STATE ROUTE 162,Maryville,IL,62062-8500,0,3,3,1000,1948-08-01,1,15,150000000,1,1,2024-12-01,9,9,1,0,12,258502672.0,296081099.0,229203495.0,E200,Anderson Hospital,2023-05-09T20:29:40.716Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E200,3,Anderson Hospital Anderson Hospital,37-0662561,E
362229255,Joint Commission On Accreditation Of Healthcare Organizations,% HLTHCR ORG,1 RENAISSANCE BLVD,Oakbrook Ter,IL,60181-4294,0,3,3,1800,1953-08-01,1,16,179000000,1,1,2023-12-01,9,9,1,0,12,379570239.0,237163473.0,207500079.0,E190,,2023-05-09T20:29:20.842Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E190,3,Joint Commission On Accreditation Of Healthcare Organizations,36-2229255,E
362167773,Lewis University,% TERESA KREJCI,1 UNIVERSITY PKWY,Romeoville,IL,60446-2200,0,3,3,2000,1975-09-01,1,11,046030000,1,1,2024-06-01,9,9,1,0,6,325646713.0,228350009.0,206732369.0,B40,,2023-05-09T20:29:20.421Z,2025-11-18T01:38:52.395Z,current_2025_11_18,B40,3,Lewis University,36-2167773,B
362182171,Wheaton College,,501 COLLEGE AVENUE,Wheaton,IL,60187-9936,2691,3,6,2000,1976-01-01,1,11,046030000,1,1,2024-06-01,9,9,1,0,6,1104861704.0,412589613.0,206496165.0,B420,,2023-05-09T20:29:20.695Z,2025-11-18T01:38:55.197Z,current_2025_11_18,B420,3,Wheaton College,36-2182171,B
363342448,Loyola University Health System,,2160 S 1ST AVE,Maywood,IL,60153-3328,928,3,9,7000,1946-03-01,1,17,602000000,5,1,2024-06-01,9,9,1,0,6,3137374137.0,198699372.0,197999326.0,E110,,2023-05-09T20:29:26.253Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E110,3,Loyola University Health System,36-3342448,E
135591991,United States Soccer Federation Inc,% PINKY RAINA CFO,303 E WACKER DR STE 1200,Chicago,IL,60601-5214,0,3,3,1000,1984-06-01,1,16,300000000,1,1,2024-03-01,9,9,1,0,3,201614676.0,277601019.0,196826183.0,N640,,2023-05-09T20:26:14.096Z,2025-11-18T01:37:50.743Z,current_2025_11_18,N640,3,United States Soccer Federation Inc,13-5591991,N
680656415,The Brinson Foundation,% JAMES D PARSONS,737 N MICHIGAN AVE STE 1850,Chicago,IL,60611-6707,0,3,3,1000,2007-10-01,1,4,000000000,1,1,2023-12-01,9,9,0,1,12,198225050.0,401909287.0,,T20,,2023-05-09T20:33:08.093Z,2025-11-18T01:40:20.080Z,current_2025_11_18,T20,3,The Brinson Foundation,68-0656415,T
363203648,Northern Illinois Food Bank,,273 DEARBORN CT,Geneva,IL,60134-3587,0,3,3,1000,1982-12-01,1,15,602927000,1,1,2024-06-01,9,9,1,0,6,73847424.0,212935920.0,180417949.0,K31Z,,2023-05-09T20:29:24.732Z,2025-11-18T01:38:55.197Z,current_2025_11_18,K31Z,3,Northern Illinois Food Bank,36-3203648,K
364143823,Siu Physicians & Surgeons Inc,,201 E MADISON ST,Springfield,IL,62702-5131,0,3,3,1000,1997-06-01,1,17,168000000,1,1,2024-06-01,9,9,1,0,6,120952813.0,210403221.0,179374742.0,E31Z,Siu Healthcare,2023-05-09T20:29:32.704Z,2025-11-18T01:38:58.133Z,current_2025_11_18,E31Z,3,Siu Physicians & Surgeons Inc Siu Healthcare,36-4143823,E
370661233,St Anthonys Memorial Hospital Of The Hospital Sisters Of The Third,% DAVE STORM,4936 LAVERNA RD,Springfield,IL,62707-9797,928,3,9,1700,1946-03-01,1,12,001030150,5,1,2024-06-01,9,9,1,0,6,579821712.0,175518745.0,177002272.0,E220,,2023-05-09T20:29:40.643Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E220,3,St Anthonys Memorial Hospital Of The Hospital Sisters Of The Third,37-0661233,E
581672987,Edward Health Ventures,,4201 WINFIELD RD,Warrenville,IL,60555-4025,0,3,3,1000,1988-04-01,1,15,408000000,5,1,2023-12-01,9,9,1,0,12,129745697.0,176417007.0,176361106.0,E110,,2023-05-09T20:32:52.686Z,2025-11-18T01:40:13.908Z,current_2025_11_18,E110,3,Edward Health Ventures,58-1672987,E
362181997,Freeport Memorial Hospital,,1045 W STEPHENSON ST,Freeport,IL,61032-4864,0,3,3,1000,1939-04-01,1,12,150000000,1,1,2023-12-01,9,9,1,0,12,101724533.0,175350247.0,175350247.0,E220,Fhn Memorial Hospital,2023-05-09T20:29:20.695Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E220,3,Freeport Memorial Hospital Fhn Memorial Hospital,36-2181997,E
362166964,Aurora University,% SHARON MAXWELL,347 S GLADSTONE AVE,Aurora,IL,60506-4877,0,3,3,2000,1941-09-01,1,11,046030000,1,1,2024-06-01,9,9,1,0,6,246432083.0,182136575.0,173819493.0,B430,,2023-05-09T20:29:20.348Z,2025-11-18T01:38:52.395Z,current_2025_11_18,B430,3,Aurora University,36-2166964,B
362166962,Augustana College,% AUGUSTANA COLLEGE,639 38TH ST,Rock Island,IL,61201-2210,0,3,3,2000,1937-07-01,1,11,046030000,1,1,2024-06-01,9,9,1,0,6,420585388.0,206118884.0,169971317.0,B420,,2023-05-09T20:29:20.348Z,2025-11-18T01:38:52.395Z,current_2025_11_18,B420,3,Augustana College,36-2166962,B
510217097,Saint Anthony Hospital,% MICHAEL KITTOE,2875 W 19TH ST,Chicago,IL,60623-3501,928,3,9,1700,1946-03-01,1,12,001030150,5,1,2024-06-01,9,9,1,0,6,116412961.0,166760448.0,166731140.0,E210,,2023-05-09T20:31:52.845Z,2025-11-18T01:39:52.559Z,current_2025_11_18,E210,3,Saint Anthony Hospital,51-0217097,E
362246719,Little Company Of Mary Hospital Inc,% LCOM HOSPITAL - FINANCE DEPT,2800 W 95TH ST,Evergreen Pk,IL,60805-2701,928,3,9,1200,1946-03-01,1,12,044063000,5,1,2019-06-01,9,9,1,0,6,1030450165.0,315885194.0,259897344.0,E220,,2021-01-19T03:58:10.543Z,2021-01-19T03:58:10.543Z,pre_2021_02_21,E220,3,Little Company Of Mary Hospital Inc,36-2246719,E
363317058,Access Community Health Network,,600 W FULTON ST STE 200,Chicago,IL,60661-1262,0,3,3,1000,1985-05-01,1,12,154179000,1,1,2024-12-01,9,9,1,0,12,81324212.0,165645419.0,165645419.0,E320,,2023-05-09T20:29:25.825Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E320,3,Access Community Health Network,36-3317058,E
362251912,Institute For The International Education Of Students,,33 W MONROE ST STE 2300,Chicago,IL,60603-5405,0,3,3,2000,1960-11-01,1,11,046030000,1,1,2024-06-01,9,9,1,0,6,140768284.0,166577877.0,164529010.0,B400,,2023-05-09T20:29:20.915Z,2025-11-18T01:38:55.197Z,current_2025_11_18,B400,3,Institute For The International Education Of Students,36-2251912,B
362167034,Jewish United Fund Of Metropolitan Chicago,% S PETER CHISWICK,30 S WELLS ST,Chicago,IL,60606-5054,0,3,3,1000,1950-03-01,1,15,059927000,1,1,2024-06-01,9,9,1,0,6,249876290.0,168584272.0,163243369.0,T700,,2023-05-09T20:29:20.348Z,2025-11-18T01:38:52.395Z,current_2025_11_18,T700,3,Jewish United Fund Of Metropolitan Chicago,36-2167034,T
364046278,Rush System For Health,,1725 W HARRISON ST STE 364,Chicago,IL,60612-5112,0,3,3,1000,1996-11-01,2,17,179000000,1,1,2024-06-01,8,9,1,0,6,41456685.0,162921590.0,162921590.0,E99Z,,2023-05-09T20:29:32.035Z,2025-11-18T01:38:58.133Z,current_2025_11_18,E99Z,3,Rush System For Health,36-4046278,E
362169157,North Central College,% MARYELLEN SKERIK,451 S BRAINARD ST,Naperville,IL,60540-5461,0,3,3,2000,1940-07-01,1,11,046030000,1,1,2024-06-01,9,9,1,0,6,373712122.0,179432338.0,161721780.0,B430,,2023-05-09T20:29:20.421Z,2025-11-18T01:38:55.197Z,current_2025_11_18,B430,3,North Central College,36-2169157,B
363616314,Genesis Health System,% LEO A BRESSANELLI,801 ILLINI DR,Silvis,IL,61282-1804,0,3,3,1000,1994-01-01,1,12,152000000,1,1,2024-06-01,9,9,1,0,6,215360392.0,161236350.0,160627002.0,E20,,2023-05-09T20:29:28.521Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E20,3,Genesis Health System,36-3616314,E
361000540,Katherine Shaw Bethea Hospital,% ANTHONY EVERS,403 E 1ST ST,Dixon,IL,61021-3116,0,3,3,1000,1957-02-01,1,12,150000000,5,1,2023-12-01,9,9,1,0,12,103111013.0,160543012.0,157158268.0,E220,,2023-05-09T20:29:19.730Z,2025-11-18T01:38:52.395Z,current_2025_11_18,E220,3,Katherine Shaw Bethea Hospital,36-1000540,E
262336180,Seiu Healthcare Il Home Care & Child Care Fund,,2229 HALSTED ST STE 122,Chicago,IL,60608-4521,0,9,3,1000,2009-04-01,2,0,000000000,1,1,2024-04-01,9,9,1,0,4,277178931.0,180837820.0,155138062.0,Y430,,2023-05-09T20:27:40.306Z,2025-11-18T01:38:18.158Z,current_2025_11_18,Y430,9,Seiu Healthcare Il Home Care & Child Care Fund,26-2336180,Y
363258696,National Council Of Young Mens Christian Assns Of The Usa,% CINDY LAKE,101 N WACKER DR,Chicago,IL,60606-1784,0,3,3,1000,1983-12-01,1,16,349000000,1,1,2023-12-01,9,9,1,0,12,206134866.0,260199742.0,152985859.0,P270,,2023-05-09T20:29:25.186Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P270,3,National Council Of Young Mens Christian Assns Of The Usa,36-3258696,P
362167940,Metropolitan Family Services,% KISHORE KRISHNAMURTHY,101 N WACKER DR,Chicago,IL,60606-1784,0,3,3,1000,1952-06-01,1,15,325328575,1,1,2024-06-01,9,9,1,0,6,127141927.0,166062203.0,152445618.0,P400,,2023-05-09T20:29:20.421Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P400,3,Metropolitan Family Services,36-2167940,P
361564290,Humboldt Park Health,% ANDREW CANTORE,1044 N FRANCISCO AVE,Chicago,IL,60622-2743,0,3,3,1000,1937-07-01,1,12,150000000,1,1,2024-09-01,9,9,1,0,9,149126037.0,152173530.0,151629487.0,E220,,2023-05-09T20:29:19.956Z,2025-11-18T01:38:52.395Z,current_2025_11_18,E220,3,Humboldt Park Health,36-1564290,E
364147189,Fairview Heights Medical Group Sc,% BJC MEDICAL GROUP L C,2 MEMORIAL DR STE 220,Alton,IL,62002-6723,0,3,3,1000,1999-04-01,1,12,154000000,1,1,2023-12-01,8,9,1,0,12,29789138.0,148188435.0,148188435.0,E310,,2023-05-09T20:29:32.704Z,2025-11-18T01:38:58.133Z,current_2025_11_18,E310,3,Fairview Heights Medical Group Sc,36-4147189,E
472158680,Mercy Health Corporation,% JAVON R BEA,8201 E RIVERSIDE BLVD,Rockford,IL,61114-2300,0,3,3,1000,2015-09-01,1,21,000000000,1,1,2024-06-01,9,9,1,0,6,1276803679.0,1308835680.0,148169748.0,T30,,2023-05-09T20:31:34.493Z,2025-11-18T01:39:43.912Z,current_2025_11_18,T30,3,Mercy Health Corporation,47-2158680,T
362167804,National Louis University,% MARTY MICKEY VP OF FINANCE,1000 CAPITOL DR,Wheeling,IL,60090-7201,0,3,3,2000,1935-03-01,1,11,046030000,1,1,2024-06-01,9,9,1,0,6,164911952.0,146423513.0,146280572.0,B430,,2023-05-09T20:29:20.421Z,2025-11-18T01:38:52.395Z,current_2025_11_18,B430,3,National Louis University,36-2167804,B
362379649,Gottlieb Memorial Hospital,,701 W NORTH AVE,Melrose Park,IL,60160-1612,0,3,3,1000,1963-07-01,1,12,150000000,1,1,2024-06-01,9,9,1,0,6,427666937.0,146357361.0,146245569.0,E220,,2023-05-09T20:29:21.207Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E220,3,Gottlieb Memorial Hospital,36-2379649,E
362934689,Ronald Mcdonald House Charities Inc,,110 N CARPENTER ST,Chicago,IL,60607-4106,0,3,3,1000,1977-01-01,1,15,602000000,1,1,2024-12-01,9,9,1,0,12,303246729.0,227616642.0,143967699.0,E860,,2023-05-09T20:29:22.786Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E860,3,Ronald Mcdonald House Charities Inc,36-2934689,E
362472059,Empeople Credit Union,% CASSIE BARBER,3950 38TH AVE,Moline,IL,61265-6471,0,14,3,1000,1935-10-01,2,0,251603000,5,1,2024-12-01,9,9,1,0,12,2246259323.0,142621815.0,142621815.0,W61,,2023-05-09T20:29:21.425Z,2025-11-18T01:38:55.197Z,current_2025_11_18,W61,14,Empeople Credit Union,36-2472059,W
362192800,American College Of Surgeons,,633 N SAINT CLAIR STREET,Chicago,IL,60611-3234,0,3,3,1280,1939-12-01,1,16,059061179,1,1,2024-06-01,9,9,1,0,6,721611230.0,237098271.0,141709501.0,B600,,2023-05-09T20:29:20.768Z,2025-11-18T01:38:55.197Z,current_2025_11_18,B600,3,American College Of Surgeons,36-2192800,B
362167770,Lake Forest College,% ROBERT KREBS,555 N SHERIDAN RD,Lake Forest,IL,60045-2338,0,3,3,2000,1934-02-01,1,11,046030000,1,1,2024-05-01,9,9,1,0,5,269045907.0,151489461.0,141545403.0,B420,,2023-05-09T20:29:20.421Z,2025-11-18T01:38:52.395Z,current_2025_11_18,B420,3,Lake Forest College,36-2167770,B
465243652,Chicago & Vicinity Laborers Distrct Cncil Retire Health & Welfare Plan,% JAMES S JORGENSEN,11465 W CERMAK RD,Westchester,IL,60154-5768,0,9,3,1000,2015-12-01,2,0,000000000,2,1,2024-05-01,9,9,1,0,5,771101679.0,312904859.0,141403352.0,Y44,,2023-05-09T20:31:23.748Z,2025-11-18T01:39:41.017Z,current_2025_11_18,Y44,9,Chicago & Vicinity Laborers Distrct Cncil Retire Health & Welfare Plan,46-5243652,Y
390818682,St Marys Hospital Medical Center Of Green Bay Inc,% PATTY ALLEN,4936 LAVERNA RD,Springfield,IL,62707-9797,928,3,9,1700,1946-03-01,1,12,001000000,5,1,2024-06-01,9,9,1,0,6,231448204.0,141463396.0,141376843.0,E220,,2023-05-09T20:30:12.326Z,2025-11-18T01:39:12.973Z,current_2025_11_18,E220,3,St Marys Hospital Medical Center Of Green Bay Inc,39-0818682,E
464950751,The Barack Obama Foundation,,5235 S HARPER CT STE 1140,Chicago,IL,60615-4281,0,3,3,2000,2014-07-01,1,15,000000000,1,1,2024-12-01,9,9,1,0,12,1106193451.0,619407495.0,209759915.0,A80,,2023-05-09T20:31:22.796Z,2025-11-18T01:39:41.017Z,current_2025_11_18,A80,3,The Barack Obama Foundation,46-4950751,A
362275597,American Academy Of Pediatrics Inc,,345 PARK BLVD,Itasca,IL,60143-2644,0,3,3,2800,1937-11-01,1,16,059179000,1,1,2024-06-01,9,9,1,0,6,178675790.0,189815939.0,140486737.0,G980,,2023-05-09T20:29:20.993Z,2025-11-18T01:38:55.197Z,current_2025_11_18,G980,3,American Academy Of Pediatrics Inc,36-2275597,G
363907436,Rockford Health Physicians,% HENRY SEYBOLD,8201 E RIVERSIDE BLVD,Rockford,IL,61114-2300,0,3,3,1000,1994-04-01,1,12,154000000,1,1,2024-06-01,9,9,1,0,6,119975728.0,145191508.0,140265844.0,E210,,2023-05-09T20:29:31.033Z,2025-11-18T01:38:58.133Z,current_2025_11_18,E210,3,Rockford Health Physicians,36-3907436,E
370681540,Proctor Hospital,,611 W PARK ST,Urbana,IL,61801-2529,0,3,3,1000,1962-09-01,1,12,150000000,1,1,2023-12-01,9,9,1,0,12,184506452.0,138401048.0,138327299.0,E220,,2023-05-09T20:29:40.787Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E220,3,Proctor Hospital,37-0681540,E
366000085,Thorek Memorial Hospital,% PRESIDENT CEO,850 W IRVING PARK ROAD,Chicago,IL,60613-3077,0,3,3,1000,1939-12-01,1,12,150000000,1,1,2024-06-01,9,9,1,0,6,618735363.0,233219722.0,136182905.0,E220,,2023-05-09T20:29:37.621Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E220,3,Thorek Memorial Hospital,36-6000085,E
363481016,National Council Of State Boards Of Nursing Inc,,111 E WACKER DR STE 2900,Chicago,IL,60601-4277,0,3,3,1000,1987-06-01,1,16,603000000,1,1,2024-09-01,9,9,1,0,9,317548407.0,228506208.0,136049664.0,E030,Ncsbn Penn Charter,2023-05-09T20:29:27.275Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E030,3,National Council Of State Boards Of Nursing Inc Ncsbn Penn Charter,36-3481016,E
363125209,Northwest Community Healthcare,% CHRISSIE ERDMANN,3040 W SALT CREEK LN,Arlington Hts,IL,60005-1069,0,3,3,1000,1981-08-01,1,17,150152179,1,1,2023-12-01,9,9,1,0,12,554817610.0,134890814.0,134890814.0,E120,,2023-05-09T20:29:23.796Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E120,3,Northwest Community Healthcare,36-3125209,E
370673506,Graham Hospital Association,% PAYROLL DEPT,210 W WALNUT ST,Canton,IL,61520-2444,0,3,3,1000,1943-07-01,1,12,150000000,5,1,2024-06-01,9,9,1,0,6,284979304.0,134865097.0,134665295.0,E220,,2023-05-09T20:29:40.787Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E220,3,Graham Hospital Association,37-0673506,E
363656836,Iff,% IFF,333 S WABASH AVE STE 2800,Chicago,IL,60604-4264,0,3,3,1000,1990-06-01,1,15,602000000,1,1,2024-12-01,9,9,1,0,12,779493171.0,137074283.0,134604883.0,S500,,2023-05-09T20:29:28.834Z,2025-11-18T01:38:58.133Z,current_2025_11_18,S500,3,Iff,36-3656836,S
362191252,Olivet Nazarene University,,1 UNIVERSITY AVE,Bourbonnais,IL,60914-2345,0,3,3,1700,1948-08-01,1,11,046030000,1,1,2024-06-01,9,9,1,0,6,241892889.0,143272112.0,134049375.0,B430,,2023-05-09T20:29:20.768Z,2025-11-18T01:38:55.197Z,current_2025_11_18,B430,3,Olivet Nazarene University,36-2191252,B
390807060,Sacred Heart Hospital Of The Hospit Al Sisters 3 Rd Order Of St Francis,% STEVE PALECEK,4936 LAVERNA RD,Springfield,IL,62707-9797,928,3,9,1200,1946-03-01,1,12,001030150,5,1,2024-06-01,9,9,1,0,6,543363175.0,135517013.0,133922709.0,E220,,2023-05-09T20:30:12.029Z,2025-11-18T01:39:12.973Z,current_2025_11_18,E220,3,Sacred Heart Hospital Of The Hospit Al Sisters 3 Rd Order Of St Francis,39-0807060,E
810693478,Deaconess Regional Healthcare Services Illinois Inc,% JENNA WILL,3333 W DEYOUNG ST,Marion,IL,62959-5884,0,3,3,1000,2018-10-01,1,16,000000000,1,1,2024-09-01,9,9,1,0,9,251398155.0,133322307.0,133322307.0,E80,,2023-05-09T20:33:18.210Z,2025-11-18T01:40:23.218Z,current_2025_11_18,E80,3,Deaconess Regional Healthcare Services Illinois Inc,81-0693478,E
362170153,Misericordia Home,,6300 N RIDGE AVE,Chicago,IL,60660-1017,928,3,9,1200,1946-03-01,1,16,001030150,5,1,2024-06-01,9,9,1,0,6,979383854.0,821347153.0,130939538.0,P820,,2023-05-09T20:29:20.491Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P820,3,Misericordia Home,36-2170153,P
363516431,Gift Of Hope Organ & Tissue Donor Network,,425 SPRING LAKE DR,Itasca,IL,60143-2076,0,3,3,1000,1987-08-01,1,16,179000000,1,1,2023-12-01,9,9,1,0,12,151863603.0,137741034.0,130785014.0,E65Z,,2023-05-09T20:29:27.632Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E65Z,3,Gift Of Hope Organ & Tissue Donor Network,36-3516431,E
