id,ein,name,careofname,address,city,state,zipcode,exemption_number,subsection_code,affiliation_code,classification_codes,ruling_date,deductibility_code,foundation_code,activity_codes,organization_code,exempt_organization_status_code,tax_period,asset_code,income_code,filing_requirement_code,pf_filing_requirement_code,accounting_period,asset_amount,income_amount,revenue_amount,ntee_code,sort_name,created_at,updated_at,data_source,have_extracts,have_pdfs,latest_object_id,ntee_letter,ntee_category
133039601,133039601,Alzheimers Disease And Related Disorders Association Inc,% HUMAN RESOURCES,225 N MICHIGAN AVE STE 1700,Chicago,IL,60601-7652,9334.0,3.0,6.0,1000.0,1985-06-01,1.0,15.0,161000000.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,525774994.0,535939653.0,443925786.0,G830,Alzheimers Assoc,2023-05-09T20:26:13.129Z,2025-09-19T17:06:41.198Z,current_2025_09_19,,,202433519349301618,G,"Diseases, Disorders, Medical Disciplines"
816220828,816220828,United Airlines Employee Sick Leave Tr,% MANAGING DIRECTOR RICHARD MAYES,PO BOX 6649,Chicago,IL,60680-6605,0.0,9.0,3.0,1000.0,2016-08-01,2.0,0.0,0.0,2.0,1.0,2023-12-01,8.0,9.0,1.0,0.0,12.0,49248021.0,443730072.0,443730072.0,Y43,,2023-05-09T20:33:34.622Z,2025-09-19T17:09:27.928Z,current_2025_09_19,,,202443199349303694,Y,"Mutual/Membership Benefit Organizations, Other"
362739299,362739299,Trinity Medical Center,% SUE KAISER FINANCE DIRECTOR,2701 17TH ST,Rock Island,IL,61201-5351,928.0,3.0,9.0,1000.0,1946-03-01,1.0,12.0,150000000.0,5.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,454734098.0,486117029.0,436923038.0,E220,,2023-05-09T20:29:22.208Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202433199349310623,E,Health - General and Rehabilitative
362169179,362169179,Northwestern Memorial Healthcare,% DAVID BILLER,541 N FAIRBANKS CT RM 1630,Chicago,IL,60611-3319,5878.0,3.0,9.0,1000.0,2011-06-01,1.0,17.0,150000000.0,1.0,1.0,2020-12-01,9.0,9.0,1.0,0.0,8.0,,,,E22,Palos Community Hospital,2023-05-09T20:29:20.491Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202123199349306187,E,Health - General and Rehabilitative
361509000,361509000,Mount Sinai Hospital Medical Center,% GARY KRUGEL,CALOFORNIA AVENUE AT 15TH STREET,Chicago,IL,60608-0000,0.0,3.0,3.0,1200.0,1926-12-01,1.0,12.0,150154030.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,318160407.0,428262286.0,428262286.0,E220,,2023-05-09T20:29:19.956Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202441359349307179,E,Health - General and Rehabilitative
363245072,363245072,The Rotary Foundation Of Rotary International,% BERNADETTE KNIGHT,1560 SHERMAN AVENUE,Evanston,IL,60201-4818,0.0,3.0,3.0,1000.0,1983-08-01,1.0,15.0,0.0,1.0,1.0,2024-06-01,9.0,9.0,2.0,0.0,6.0,1546452066.0,1199409610.0,0.0,Q113,,2023-05-09T20:29:25.041Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202520929349300202,Q,"International, Foreign Affairs and National Security"
363489253,363489253,Christian Brothers Employee Benefit Trust,,1205 WINDHAM PKWY,Romeoville,IL,60446-1679,0.0,9.0,3.0,1000.0,1988-12-01,2.0,0.0,263000000.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,208370490.0,371463406.0,361212177.0,,,2023-05-09T20:29:27.345Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202502329349301225,,
362167847,362167847,Javon Bea Hospital,% VICE PRESIDENT OF FINANCE,2400 N ROCKTON AVE,Rockford,IL,61103-3655,0.0,3.0,3.0,1000.0,1943-11-01,1.0,12.0,150000000.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,774016059.0,863567832.0,465104787.0,E220,,2023-05-09T20:29:20.421Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202411369349317701,E,Health - General and Rehabilitative
362170840,362170840,Copley Memorial Hospital Inc,% RUSH COPLEY MEDICAL CTR,2000 OGDEN AVE,Aurora,IL,60504-7222,0.0,3.0,3.0,1000.0,1934-10-01,1.0,12.0,150000000.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,1153802676.0,1010219325.0,458039278.0,E220,,2023-05-09T20:29:20.491Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202421359349306632,E,Health - General and Rehabilitative
470824756,470824756,Howard G Buffett Foundation,% ALLEN D GREENBERG DIR - SEC,1053 W ROTARY WAY SUITE A,Decatur,IL,62521-9082,0.0,3.0,3.0,1000.0,1999-11-01,1.0,4.0,0.0,1.0,1.0,2024-12-01,9.0,9.0,0.0,1.0,12.0,395644308.0,870106032.0,,T99,,2023-05-09T20:31:29.560Z,2025-09-19T17:08:38.359Z,current_2025_09_19,,,202401369349102535,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
376028123,376028123,Citizens Equity First Credit Union,,PO BOX 1715,Peoria,IL,61656-1715,0.0,14.0,3.0,1000.0,2001-10-01,2.0,0.0,0.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,7460577542.0,370343314.0,367653194.0,W61,,2023-05-09T20:29:48.620Z,2025-09-19T17:08:01.200Z,current_2025_09_19,,,202413209349317601,W,"Public, Society Benefit - Multipurpose and Other"
361033970,361033970,Electrical Insurance Trustees,,6195 W 115TH ST,Alsip,IL,60803-5153,0.0,9.0,3.0,1000.0,1966-09-01,2.0,0.0,264265211.0,2.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,863325959.0,1365632006.0,361052636.0,,,2023-05-09T20:29:19.806Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202500839349300035,,
362167725,362167725,Art Institute Of Chicago,,111 S MICHIGAN AVE,Chicago,IL,60603-6110,0.0,3.0,3.0,1200.0,1925-08-01,1.0,15.0,119916030.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,2070527457.0,828023466.0,493800993.0,B400,,2023-05-09T20:29:20.348Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202401249349302090,B,Educational Institutions and Related Activities
361520690,361520690,National Association Of Realtors,,430 N MICHIGAN AVE,Chicago,IL,60611-4011,0.0,6.0,1.0,4000.0,1934-12-01,2.0,0.0,201205000.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,1058260583.0,731480941.0,358247347.0,,,2023-05-09T20:29:19.956Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202443209349302019,,
362179813,362179813,Swedish Covenant Health,,4901 SEARLE PKWY,Skokie,IL,60077-5313,0.0,3.0,3.0,1800.0,1996-01-01,1.0,12.0,0.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,430490764.0,352313579.0,352313579.0,,,2023-05-09T20:29:20.627Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202413199349316246,,
363354567,363354567,Ahs Midwest Management Inc,,5101 WILLOW SPRINGS RD,La Grange,IL,60525-2600,1071.0,3.0,9.0,7000.0,1947-04-01,1.0,10.0,211000000.0,5.0,1.0,2023-12-01,8.0,9.0,1.0,0.0,12.0,32258741.0,349322411.0,349322411.0,,Summit Management Services,2023-05-09T20:29:26.327Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202413109349303051,,
362167808,362167808,National Opinion Research Center,% ELLEN BEATTY,55 EAST MONROE STREET,Chicago,IL,60603-5713,0.0,3.0,3.0,2800.0,1943-02-01,1.0,15.0,161180059.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,212859751.0,348969128.0,348969128.0,V200,,2023-05-09T20:29:20.421Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202423049349300807,V,"Social Science Research Institutes, Services"
371058692,371058692,Hospital Sisters Health System,% LINDA DACE,4936 LAVERNA RD,Springfield,IL,62707-9797,928.0,3.0,9.0,1200.0,1946-03-01,1.0,17.0,1150120.0,5.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,582768997.0,577840016.0,577840016.0,E210,,2023-05-09T20:29:42.079Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202431319349303528,E,Health - General and Rehabilitative
237236436,237236436,Exelon Corporation Employees Benefit Trust,% BENEFITS ACCOUNTING,10 SOUTH DEARBORN 53RD FL,Chicago,IL,60603-2398,0.0,9.0,3.0,1000.0,1973-05-01,2.0,0.0,264000000.0,2.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,76679073.0,336612349.0,336612349.0,,,2023-05-09T20:27:06.731Z,2025-09-19T17:07:02.802Z,current_2025_09_19,,,202423209349305567,,
362170866,362170866,Ingalls Memorial Hospital,,1 INGALLS DR,Harvey,IL,60426-3558,0.0,3.0,3.0,1000.0,1937-02-01,1.0,12.0,150000000.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,435665554.0,388777699.0,387878212.0,E220,,2023-05-09T20:29:20.491Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202401349349306430,E,Health - General and Rehabilitative
362229735,362229735,Chicago District Council Of Carpenters Welfare Fund,,12 EAST ERIE STREET,Chicago,IL,60611-2795,0.0,9.0,3.0,1000.0,1956-06-01,2.0,0.0,264265000.0,2.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,921762741.0,581643235.0,324114744.0,,,2023-05-09T20:29:20.915Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202511069349300431,,
370661199,370661199,Decatur Memorial Hospital,,701 N 1ST ST,Springfield,IL,62781-0001,5670.0,3.0,9.0,1000.0,2010-04-01,1.0,12.0,150000000.0,5.0,1.0,2024-09-01,9.0,9.0,1.0,0.0,9.0,,,,E21,,2023-05-09T20:29:40.643Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202002309349303480,E,Health - General and Rehabilitative
371140016,371140016,Carle Health Care Incorporated,% DENNIS HESCH EXEC VP & CFO,611 W PARK ST,Urbana,IL,61801-2529,0.0,3.0,3.0,1000.0,1984-06-01,1.0,16.0,602000000.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,82743903.0,323589828.0,323589828.0,E21Z,,2023-05-09T20:29:42.711Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202433209349319618,E,Health - General and Rehabilitative
362171079,362171079,Presence Saints Mary And Elizabeth Medical Center,,2233 WEST DIVISION STREET,Chicago,IL,60622,,,,,,,,,,,,,,,,,,,,,,2022-04-14T15:52:31.987Z,2022-04-14T15:52:31.987Z,xml_backfill,,,201633209349308218,,
810585993,810585993,Pert Foundation,% THE CHICAGO COMMUNITY TRUST,33 S STATE STREET 750,Chicago,IL,60603-2804,0.0,3.0,3.0,1000.0,2003-02-01,1.0,17.0,0.0,1.0,1.0,2024-09-01,9.0,9.0,1.0,0.0,9.0,317276071.0,313272125.0,311720445.0,T20,,2023-05-09T20:33:17.846Z,2025-09-19T17:09:21.669Z,current_2025_09_19,,,202512029349300241,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
370663567,370663567,St Elizabeths Hospital Of The Hospital Sisters Of The Third Orde,% JOHNNY WATKINS,4936 LAVERNA RD,Springfield,IL,62707-9797,928.0,3.0,9.0,1700.0,1946-03-01,1.0,10.0,1030150.0,5.0,1.0,2024-06-01,9.0,9.0,13.0,0.0,6.0,326723699.0,307809021.0,305431384.0,E220,,2023-05-09T20:29:40.716Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202521269349301687,E,Health - General and Rehabilitative
364096312,364096312,Illinois Network Of Child Care Resource And Referral Agencies,,1226 TOWANDA AVE,Bloomington,IL,61701-3424,0.0,3.0,3.0,1000.0,1997-05-01,1.0,15.0,994569000.0,1.0,1.0,2024-06-01,8.0,9.0,1.0,0.0,6.0,13184972.0,299964425.0,299964425.0,P99,,2023-05-09T20:29:32.353Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202530429349300303,P,Human Services - Multipurpose and Other
900166428,900166428,United Airlines Pilot Retiree Health Account Plan,% MATRIX TRUST CO,PO BOX 6649,Chicago,IL,60680-6605,0.0,9.0,3.0,1000.0,2015-05-01,2.0,0.0,0.0,2.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,767227383.0,317073927.0,296071385.0,Y44,,2023-05-09T20:35:10.408Z,2025-09-19T17:09:59.136Z,current_2025_09_19,,,202433199349304603,Y,"Mutual/Membership Benefit Organizations, Other"
370635502,370635502,Protestant Memorial Medical Center,,4500 MEMORIAL DR,Belleville,IL,62226-5399,3844.0,3.0,9.0,1000.0,2002-03-01,1.0,12.0,150000000.0,5.0,1.0,2015-12-01,9.0,9.0,2.0,0.0,12.0,,,,E21,,2023-05-09T20:29:40.575Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,201623209349314322,E,Health - General and Rehabilitative
362118323,362118323,College Of American Pathologists,% YAROSLAVNA ZOLOTUKHINA,325 WAUKEGAN RD,Northfield,IL,60093-2719,0.0,6.0,3.0,2000.0,1948-06-01,2.0,0.0,279205059.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,377694505.0,302143757.0,282877980.0,,,2023-05-09T20:29:20.277Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202413179349305321,,
363330926,363330926,Presence Resurrection Medical Center,,7435 WEST TALCOTT AVENUE,Chicago,IL,60631,,,,,,,,,,,,,,,,,,,,,,2022-04-14T15:53:20.759Z,2022-04-14T15:53:20.759Z,xml_backfill,,,201603209349306630,,
362971864,362971864,Greater Chicago Food Depository,% GREA,4100 W ANN LURIE PL,Chicago,IL,60632-2692,0.0,3.0,3.0,2000.0,1978-10-01,1.0,15.0,603560000.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,222053390.0,314061299.0,275870292.0,K31Z,,2023-05-09T20:29:23.000Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202423539349301302,K,"Food, Agriculture and Nutrition"
363256096,363256096,International Fellowship Of Christians & Jews,% ROBIN VAN ETTEN,303 EAST WACKER DRIVE,Chicago,IL,60601-5212,0.0,3.0,3.0,1700.0,1983-12-01,1.0,15.0,0.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,172438971.0,313976372.0,271477446.0,,,2023-05-09T20:29:25.186Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202423129349303912,,
362604009,362604009,Ottawa Regional Hospital & Healthcare Center,% MICHELE KONIEWICZ,124 SW ADAMS ST,Peoria,IL,61602-1308,0.0,3.0,3.0,1000.0,1967-01-01,1.0,12.0,150000000.0,1.0,1.0,2024-09-01,9.0,9.0,1.0,0.0,9.0,221715458.0,271967134.0,269630169.0,E220,Osf Saint Elizabeth Medical Center,2023-05-09T20:29:21.803Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202512189349302016,E,Health - General and Rehabilitative
363279680,363279680,Lurie Childrens Medical Group Inc,% CHILDRENS HOSPITAL OF CHICAGO,225 E CHICAGO AVE BOX 269,Chicago,IL,60611-2991,0.0,3.0,3.0,1000.0,1988-11-01,1.0,12.0,603000000.0,1.0,1.0,2024-08-01,8.0,9.0,1.0,0.0,8.0,26998201.0,267533084.0,267533084.0,E20,,2023-05-09T20:29:25.402Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202521919349301817,E,Health - General and Rehabilitative
362151212,362151212,Chicago & Vicinity Laborers District Council Health & Welfare,,11465 W CERMAK RD,Westchester,IL,60154-5768,0.0,9.0,3.0,1000.0,1952-01-01,2.0,0.0,150211179.0,2.0,1.0,2024-05-01,9.0,9.0,1.0,0.0,5.0,680324904.0,591005977.0,263902860.0,,,2023-05-09T20:29:20.348Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202540909349300744,,
651219504,651219504,Adventist Bolingbrook Hospital,,500 REMINGTON BLVD,Bolingbrook,IL,60440-4906,0.0,3.0,3.0,1200.0,2023-06-01,1.0,12.0,211029000.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,12.0,285574027.0,255346719.0,255346719.0,,Dba Adventhealth Bolingbrook,2023-05-09T20:33:07.077Z,2025-09-19T17:09:15.505Z,current_2025_09_19,,,202501349349302660,,
361936022,361936022,Consumers Credit Union,% ACCOUNTING,1075 TRISTATE PKWY,Gurnee,IL,60031-9122,0.0,14.0,3.0,1000.0,1980-01-01,2.0,0.0,251603000.0,5.0,1.0,2024-12-01,9.0,9.0,1.0,0.0,12.0,4031564182.0,255341154.0,255341154.0,,,2023-05-09T20:29:20.126Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202521639349300617,,
363332852,363332852,Gottlieb Community Health Services Corporation,,701 W NORTH AVE,Melrose Park,IL,60160-1612,0.0,3.0,3.0,1000.0,2018-08-01,1.0,12.0,179000000.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,1860368785.0,254563946.0,254555052.0,E22,,2023-05-09T20:29:26.173Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202511299349304056,E,Health - General and Rehabilitative
362170155,362170155,Morris Hospital,% MARK STEADMAN,150 W HIGH ST,Morris,IL,60450-1463,0.0,3.0,3.0,1000.0,1938-03-01,1.0,12.0,150000000.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,356987047.0,253720350.0,251081834.0,E220,Morris Hospital& Healthcare Centers,2023-05-09T20:29:20.491Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202403199349313880,E,Health - General and Rehabilitative
366112087,366112087,Columbia College Chicago,,600 S MICHIGAN AVE,Chicago,IL,60605-1900,0.0,3.0,3.0,2000.0,1943-01-01,1.0,11.0,46030000.0,1.0,1.0,2024-08-01,9.0,9.0,1.0,0.0,8.0,476636857.0,342394843.0,250712341.0,B42,,2023-05-09T20:29:38.534Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202531689349300043,B,Educational Institutions and Related Activities
850682363,850682363,Carle Bromenn Medical Center,% DENNIS HESCH EXEC VP & CFO,611 W PARK ST,Urbana,IL,61801-2529,0.0,3.0,3.0,1000.0,2020-10-01,1.0,12.0,0.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,68938847.0,250612613.0,250612613.0,E20,,2023-05-09T20:34:24.208Z,2025-09-19T17:09:43.988Z,current_2025_09_19,,,202433209349321828,E,Health - General and Rehabilitative
203668110,203668110,One Acre Fund,% GIDEON MAINA,2070 GREEN BAY ROAD 183,Highland Park,IL,60035-2412,0.0,3.0,3.0,1000.0,2006-01-01,1.0,15.0,0.0,1.0,1.0,2024-12-01,9.0,9.0,1.0,0.0,12.0,287046153.0,250069441.0,248204612.0,Q30,,2023-05-09T20:26:26.447Z,2025-09-19T17:06:46.925Z,current_2025_09_19,,,202512029349301306,Q,"International, Foreign Affairs and National Security"
362510771,362510771,Midwestern Regional Medical Center Inc,% OFFICE OF GENERAL COUNSEL,2610 SHERIDAN RD,Zion,IL,60099-2615,0.0,3.0,3.0,1000.0,2023-03-01,1.0,12.0,0.0,1.0,1.0,2023-09-01,9.0,9.0,1.0,0.0,9.0,191432337.0,244101749.0,244101749.0,,,2023-05-09T20:37:35.293Z,2025-08-14T19:25:13.970Z,pre_2025_09_19,,,202512269349300101,,
364241970,364241970,Noble Network Of Charter Schools,% CONSTANCE JONES,1 N STATE ST,Chicago,IL,60602-3302,0.0,3.0,3.0,2000.0,1999-03-01,1.0,11.0,0.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,268563864.0,266868684.0,238788253.0,B24,,2023-05-09T20:29:33.428Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202511359349305256,B,Educational Institutions and Related Activities
371887329,371887329,Hunter Family Foundation,,50 E WASHINGTON ST STE 400,Chicago,IL,60602-2100,0.0,3.0,3.0,1000.0,2018-09-01,1.0,4.0,0.0,1.0,1.0,2023-12-01,9.0,9.0,0.0,1.0,12.0,287347113.0,279325916.0,,T20,,2023-05-09T20:29:48.177Z,2025-09-19T17:08:01.200Z,current_2025_09_19,,,202423189349103727,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
371110690,371110690,Memorial Health System,% MEMORIAL HEALTH SYSTEM,701 N 1ST ST,Springfield,IL,62781-0001,5670.0,3.0,6.0,1000.0,2010-04-01,1.0,17.0,0.0,1.0,1.0,2023-09-01,9.0,9.0,1.0,0.0,9.0,578584448.0,321627563.0,163297902.0,E21,Memorial Health,2023-05-09T20:29:42.426Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202502279349303520,E,Health - General and Rehabilitative
370661494,370661494,Bradley University,,1501 W BRADLEY AVE,Peoria,IL,61625-0001,0.0,3.0,3.0,2000.0,1951-08-01,1.0,11.0,30000000.0,1.0,1.0,2024-05-01,9.0,9.0,1.0,0.0,5.0,716974561.0,234174780.0,226430743.0,B430,,2023-05-09T20:29:40.716Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202541059349300349,B,Educational Institutions and Related Activities
363200170,363200170,Presence Saint Joseph Hospital Chicago,,2900 NORTH LAKESHORE DRIVE,Chicago,IL,60657,,,,,,,,,,,,,,,,,,,,,,2022-04-14T15:53:07.505Z,2022-04-14T15:53:07.505Z,xml_backfill,,,201623209349307787,,
362597741,362597741,Community And Economic Development Association Of Cook County Inc,% CEDA FINANCE OFFICE,567 W LAKE ST STE 1200,Chicago,IL,60661-1405,0.0,3.0,3.0,1000.0,1966-11-01,1.0,15.0,566000000.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,60434543.0,215180403.0,215179806.0,S20,,2023-05-09T20:29:21.803Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202540799349301409,S,"Community Improvement, Capacity Building"
370662561,370662561,Anderson Hospital,% PATRICK GARVEY,6800 STATE ROUTE 162,Maryville,IL,62062-8500,0.0,3.0,3.0,1000.0,1948-08-01,1.0,15.0,150000000.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,251641575.0,231858211.0,208942733.0,E200,Anderson Hospital,2023-05-09T20:29:40.716Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202403199349315975,E,Health - General and Rehabilitative
362229255,362229255,Joint Commission On Accreditation Of Healthcare Organizations,% HLTHCR ORG,1 RENAISSANCE BLVD,Oakbrook Ter,IL,60181-4294,0.0,3.0,3.0,1800.0,1953-08-01,1.0,16.0,179000000.0,1.0,1.0,2023-12-01,9.0,9.0,1.0,0.0,12.0,379570239.0,237163473.0,207500079.0,E190,,2023-05-09T20:29:20.842Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202423179349304047,E,Health - General and Rehabilitative
362894128,362894128,Howard Brown Health Center,% EBONIE WOOD,4025 N SHERIDAN RD,Chicago,IL,60613-2010,0.0,3.0,3.0,1200.0,1978-04-01,1.0,16.0,0.0,5.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,178519706.0,224370696.0,204993575.0,,,2023-05-09T20:29:22.569Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202511359349315566,,
362170821,362170821,Catholic Charities Of The Archdiocese Of Chicago,,721 N LASALLE 6TH FLR,Chicago,IL,60654-3503,928.0,3.0,9.0,1700.0,1946-03-01,1.0,16.0,325059160.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,214741596.0,215694507.0,201461883.0,,,2023-05-09T20:29:20.491Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202500929349301040,,
363342448,363342448,Loyola University Health System,,2160 S 1ST AVE,Maywood,IL,60153-3328,928.0,3.0,9.0,7000.0,1946-03-01,1.0,17.0,602000000.0,5.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,3137374137.0,198699372.0,197999326.0,E110,,2023-05-09T20:29:26.253Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202521299349303817,E,Health - General and Rehabilitative
135591991,135591991,United States Soccer Federation Inc,% PINKY RAINA CFO,303 E WACKER DR STE 1200,Chicago,IL,60601-5214,0.0,3.0,3.0,1000.0,1984-06-01,1.0,16.0,300000000.0,1.0,1.0,2024-03-01,9.0,9.0,1.0,0.0,3.0,201614676.0,277601019.0,196826183.0,N640,,2023-05-09T20:26:14.096Z,2025-09-19T17:06:43.965Z,current_2025_09_19,,,202530499349301503,N,"Recreation, Sports, Leisure, Athletics"
136748171,136748171,Beatrice P Delaney Char Fdn,% J P MORGAN SERVICES INC,10 S DEARBORN IL1-0111,Chicago,IL,60603-2300,0.0,3.0,3.0,1000.0,1979-03-01,1.0,4.0,602000000.0,2.0,1.0,2024-10-01,9.0,9.0,0.0,1.0,10.0,186776377.0,128858091.0,,,,2023-05-09T20:26:14.479Z,2025-09-19T17:06:43.965Z,current_2025_09_19,,,202412509349101206,,
370738564,370738564,Neca Ibew Welfare Trust Fund,% KIM BOVA,2120 HUBBARD AVE,Decatur,IL,62526-2871,0.0,9.0,3.0,1000.0,1958-04-01,2.0,0.0,264211265.0,5.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,341329241.0,287930895.0,241145158.0,,,2023-05-09T20:29:40.997Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202421369349309972,,
363639382,363639382,Hyatt Corporation Welfare Benefit Trust,% NORTHERN TRUST CO,PO BOX 804358,Chicago,IL,60680-4105,0.0,9.0,3.0,1000.0,1989-04-01,2.0,0.0,265000000.0,2.0,1.0,2024-12-01,8.0,9.0,1.0,0.0,12.0,16365224.0,217317594.0,217317594.0,,Hyatt Corporation Welfare Benfit,2023-05-09T20:29:28.690Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202421349349309302,,
362167773,362167773,Lewis University,% TERESA KREJCI,1 UNIVERSITY PKWY,Romeoville,IL,60446-2200,0.0,3.0,3.0,2000.0,1975-09-01,1.0,11.0,46030000.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,325646713.0,228350009.0,206732369.0,B40,,2023-05-09T20:29:20.421Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202401319349304185,B,Educational Institutions and Related Activities
361711198,361711198,Royal Neighbors Of America,% CINDY BROSHEARS,230 16TH ST,Rock Island,IL,61201-8608,127.0,8.0,6.0,1000.0,1940-09-01,1.0,0.0,319000000.0,1.0,1.0,2019-12-01,9.0,9.0,1.0,0.0,12.0,,,,,,2023-05-09T20:29:20.046Z,2024-01-04T01:30:30.535Z,pre_2024_02_23,,,202033219349307698,,
362183812,362183812,Rush Oak Park Hospital Inc,% ANNE MURPHY,520 S MAPLE AVE,Oak Park,IL,60304-1022,0.0,3.0,3.0,1000.0,2014-07-01,1.0,12.0,0.0,1.0,1.0,2024-06-01,9.0,9.0,1.0,0.0,6.0,195564928.0,240664114.0,209400955.0,E20,,2023-05-09T20:29:20.695Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202421349349305682,E,Health - General and Rehabilitative
680656415,680656415,The Brinson Foundation,% JAMES D PARSONS,737 N MICHIGAN AVE STE 1850,Chicago,IL,60611-6707,0.0,3.0,3.0,1000.0,2007-10-01,1.0,4.0,0.0,1.0,1.0,2023-12-01,9.0,9.0,0.0,1.0,12.0,198225050.0,401909287.0,,T20,,2023-05-09T20:33:08.093Z,2025-09-19T17:09:15.505Z,current_2025_09_19,,,202423199349103057,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
